data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200502,010025,013030,0,1809933.3333333335,0,0,none
20200502,013035,020040,12,1809933.3333333335,3095.5,1,20200502-013035-020040.jpg
20200502,020045,023050,438,1809933.3333333335,4088.5,2,20200502-020045-023050.jpg
20200502,023055,030100,40,1809933.3333333335,1167.5,2,20200502-023055-030100.jpg
20200502,030840,033845,0,1809933.3333333335,0,0,none
20200502,033850,040855,0,1805493.3333333333,0,0,none
20200502,040900,043905,28460,1809933.3333333335,50218.5,31,20200502-040900-043905.jpg
20200502,043910,050915,50688,1809933.3333333335,112385.5,32,20200502-043910-050915.jpg
20200502,050920,053925,39111,1809936.0000000002,139720.0,48,20200502-050920-053925.jpg
20200502,053930,060935,27335,1807093.3333333335,3362.0,17,20200502-053930-060935.jpg
20200502,060940,063945,42035,1806117.3333333333,51806.5,36,20200502-060940-063945.jpg
20200502,063948,070953,7,1809933.3333333335,441.0,1,20200502-063948-070953.jpg
20200502,070958,074003,18184,1809933.3333333335,4858.5,10,20200502-070958-074003.jpg
20200502,205856,212901,38009,1805453.3333333335,22419.5,23,20200502-205856-212901.jpg
